timestamp,esp_ts_ms,vessel_o3_pct,cell_temp_c,pressure_mbar,room_o3_ppm,vessel_temp_c,power_target,power_actual,wiper_v
1969-12-31 20:43:04.318000,6184318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.069
1969-12-31 20:43:06.318000,6186318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.078
1969-12-31 20:43:08.318000,6188318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.074
1969-12-31 20:43:10.318000,6190318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.078
1969-12-31 20:43:12.318000,6192318,0.0,27.8,1030.0,0.0,-999.0,0,0.0,0.079
1969-12-31 20:43:14.318000,6194318,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.08
1969-12-31 20:43:16.318000,6196318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.074
1969-12-31 20:43:18.318000,6198318,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.075
1969-12-31 20:43:20.318000,6200318,0.0,27.8,1030.4,0.0,-999.0,0,0.1,0.083
1969-12-31 20:43:22.318000,6202318,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.073
1969-12-31 20:43:24.318000,6204318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.075
1969-12-31 20:43:26.318000,6206318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.075
1969-12-31 20:43:28.318000,6208318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.074
1969-12-31 20:43:30.318000,6210318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.081
1969-12-31 20:43:32.318000,6212318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.073
1969-12-31 20:43:34.318000,6214318,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.077
1969-12-31 20:43:36.318000,6216318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.076
1969-12-31 20:43:38.318000,6218318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.076
1969-12-31 20:43:40.318000,6220318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:43:42.318000,6222318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.073
1969-12-31 20:43:44.318000,6224318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:43:46.318000,6226318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.075
1969-12-31 20:43:48.318000,6228318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.078
1969-12-31 20:43:50.318000,6230318,0.0,27.8,1030.0,0.0,-999.0,0,0.0,0.07
1969-12-31 20:43:52.318000,6232318,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.081
1969-12-31 20:43:54.318000,6234318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.076
1969-12-31 20:43:56.318000,6236318,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.078
1969-12-31 20:43:58.318000,6238318,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.079
1969-12-31 20:44:00.318000,6240318,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.081
1969-12-31 20:44:02.318000,6242318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.076
1969-12-31 20:44:04.319000,6244319,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.071
1969-12-31 20:44:06.318000,6246318,0.0,27.8,1030.7,0.0,-999.0,0,0.0,0.08
1969-12-31 20:44:08.318000,6248318,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.081
1969-12-31 20:44:10.318000,6250318,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.08
1969-12-31 20:44:12.318000,6252318,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.076
1969-12-31 20:44:14.318000,6254318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.078
1969-12-31 20:44:16.318000,6256318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.078
1969-12-31 20:44:18.318000,6258318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.08
1969-12-31 20:44:20.318000,6260318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.076
1969-12-31 20:44:22.318000,6262318,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.078
1969-12-31 20:44:24.318000,6264318,0.0,27.8,1029.7,0.0,-999.0,0,0.0,0.076
1969-12-31 20:44:26.318000,6266318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.077
1969-12-31 20:44:28.318000,6268318,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.073
1969-12-31 20:44:30.318000,6270318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.073
1969-12-31 20:44:32.318000,6272318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.078
1969-12-31 20:44:34.318000,6274318,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.077
1969-12-31 20:44:36.318000,6276318,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.078
1969-12-31 20:44:38.318000,6278318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.076
1969-12-31 20:44:40.318000,6280318,0.0,27.8,1030.0,0.0,-999.0,0,0.0,0.076
1969-12-31 20:44:42.318000,6282318,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.077
1969-12-31 20:44:44.318000,6284318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.073
1969-12-31 20:44:46.318000,6286318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.077
1969-12-31 20:44:48.318000,6288318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.079
1969-12-31 20:44:50.318000,6290318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.075
1969-12-31 20:44:52.318000,6292318,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.077
1969-12-31 20:44:54.318000,6294318,0.0,27.8,1030.1,0.0,-999.0,0,0.1,0.082
1969-12-31 20:44:56.328000,6296328,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.077
1969-12-31 20:44:58.328000,6298328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.075
1969-12-31 20:45:00.318000,6300318,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.071
1969-12-31 20:45:02.318000,6302318,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.076
1969-12-31 20:45:04.328000,6304328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.076
1969-12-31 20:45:06.328000,6306328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.074
1969-12-31 20:45:08.328000,6308328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.081
1969-12-31 20:45:10.328000,6310328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.08
1969-12-31 20:45:12.328000,6312328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.076
1969-12-31 20:45:14.328000,6314328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.077
1969-12-31 20:45:16.328000,6316328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.07
1969-12-31 20:45:18.328000,6318328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.073
1969-12-31 20:45:20.328000,6320328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.08
1969-12-31 20:45:22.328000,6322328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.079
1969-12-31 20:45:24.328000,6324328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.078
1969-12-31 20:45:26.328000,6326328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.078
1969-12-31 20:45:28.328000,6328328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.073
1969-12-31 20:45:30.328000,6330328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.079
1969-12-31 20:45:32.328000,6332328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:45:34.328000,6334328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.074
1969-12-31 20:45:36.328000,6336328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.081
1969-12-31 20:45:38.328000,6338328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:45:40.328000,6340328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.08
1969-12-31 20:45:42.328000,6342328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.08
1969-12-31 20:45:44.328000,6344328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.075
1969-12-31 20:45:46.328000,6346328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.078
1969-12-31 20:45:48.328000,6348328,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.077
1969-12-31 20:45:50.328000,6350328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.073
1969-12-31 20:45:52.328000,6352328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.077
1969-12-31 20:45:54.328000,6354328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:45:56.328000,6356328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.077
1969-12-31 20:45:58.328000,6358328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.079
1969-12-31 20:46:00.328000,6360328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.079
1969-12-31 20:46:02.328000,6362328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.075
1969-12-31 20:46:04.328000,6364328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.076
1969-12-31 20:46:06.328000,6366328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.076
1969-12-31 20:46:08.328000,6368328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.075
1969-12-31 20:46:10.328000,6370328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.078
1969-12-31 20:46:12.328000,6372328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:46:14.328000,6374328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.074
1969-12-31 20:46:16.328000,6376328,0.0,27.8,1030.0,0.0,-999.0,0,0.0,0.077
1969-12-31 20:46:18.328000,6378328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.08
1969-12-31 20:46:20.328000,6380328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.078
1969-12-31 20:46:22.328000,6382328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.074
1969-12-31 20:46:24.328000,6384328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.079
1969-12-31 20:46:26.328000,6386328,0.0,27.8,1030.0,0.0,-999.0,0,0.0,0.073
1969-12-31 20:46:28.328000,6388328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:46:30.328000,6390328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.076
1969-12-31 20:46:32.328000,6392328,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.077
1969-12-31 20:46:34.328000,6394328,0.0,27.8,1030.0,0.0,-999.0,0,0.0,0.077
1969-12-31 20:46:36.328000,6396328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.074
1969-12-31 20:46:38.328000,6398328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.075
1969-12-31 20:46:40.328000,6400328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.075
1969-12-31 20:46:42.328000,6402328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.077
1969-12-31 20:46:44.328000,6404328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.078
1969-12-31 20:46:46.328000,6406328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.073
1969-12-31 20:46:48.328000,6408328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.079
1969-12-31 20:46:50.328000,6410328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.073
1969-12-31 20:46:52.328000,6412328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:46:54.328000,6414328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.08
1969-12-31 20:46:56.328000,6416328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.073
1969-12-31 20:46:58.328000,6418328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.075
1969-12-31 20:47:00.328000,6420328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:47:02.328000,6422328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.08
1969-12-31 20:47:04.328000,6424328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:47:06.328000,6426328,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.073
1969-12-31 20:47:08.328000,6428328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.075
1969-12-31 20:47:10.328000,6430328,0.0,27.8,1030.4,0.0,-999.0,0,0.1,0.082
1969-12-31 20:47:12.328000,6432328,0.0,27.8,1030.0,0.0,-999.0,0,0.0,0.077
1969-12-31 20:47:14.328000,6434328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.08
1969-12-31 20:47:16.328000,6436328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.076
1969-12-31 20:47:18.328000,6438328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.069
1969-12-31 20:47:20.328000,6440328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.076
1969-12-31 20:47:22.328000,6442328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:47:24.328000,6444328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.08
1969-12-31 20:47:26.328000,6446328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.075
1969-12-31 20:47:28.328000,6448328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.076
1969-12-31 20:47:30.328000,6450328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.074
1969-12-31 20:47:32.328000,6452328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.076
1969-12-31 20:47:34.328000,6454328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.076
1969-12-31 20:47:36.328000,6456328,0.0,27.8,1030.0,0.0,-999.0,0,0.0,0.077
1969-12-31 20:47:38.328000,6458328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:47:40.328000,6460328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.081
1969-12-31 20:47:42.328000,6462328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:47:44.328000,6464328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.073
1969-12-31 20:47:46.328000,6466328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.076
1969-12-31 20:47:48.328000,6468328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.076
1969-12-31 20:47:50.328000,6470328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.075
1969-12-31 20:47:52.328000,6472328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.08
1969-12-31 20:47:54.328000,6474328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.075
1969-12-31 20:47:56.328000,6476328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.075
1969-12-31 20:47:58.328000,6478328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.077
1969-12-31 20:48:00.328000,6480328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.075
1969-12-31 20:48:02.328000,6482328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.08
1969-12-31 20:48:04.328000,6484328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.07
1969-12-31 20:48:06.328000,6486328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.08
1969-12-31 20:48:08.328000,6488328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.079
1969-12-31 20:48:10.328000,6490328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:48:12.328000,6492328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:48:14.328000,6494328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.073
1969-12-31 20:48:16.328000,6496328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:48:18.328000,6498328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.075
1969-12-31 20:48:20.328000,6500328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:48:22.328000,6502328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.079
1969-12-31 20:48:24.328000,6504328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:48:26.328000,6506328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.077
1969-12-31 20:48:28.328000,6508328,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.076
1969-12-31 20:48:30.328000,6510328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:48:32.329000,6512329,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.077
1969-12-31 20:48:34.328000,6514328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.077
1969-12-31 20:48:36.328000,6516328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.074
1969-12-31 20:48:38.328000,6518328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.077
1969-12-31 20:48:40.328000,6520328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.081
1969-12-31 20:48:42.328000,6522328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.075
1969-12-31 20:48:44.328000,6524328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.078
1969-12-31 20:48:46.328000,6526328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:48:48.328000,6528328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.081
1969-12-31 20:48:50.328000,6530328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.075
1969-12-31 20:48:52.328000,6532328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.072
1969-12-31 20:48:54.328000,6534328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.077
1969-12-31 20:48:56.328000,6536328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.075
1969-12-31 20:48:58.328000,6538328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.077
1969-12-31 20:49:00.328000,6540328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.078
1969-12-31 20:49:02.328000,6542328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:49:04.328000,6544328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.07
1969-12-31 20:49:06.328000,6546328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.077
1969-12-31 20:49:08.328000,6548328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.076
1969-12-31 20:49:10.328000,6550328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:49:12.328000,6552328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.073
1969-12-31 20:49:14.328000,6554328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.078
1969-12-31 20:49:16.328000,6556328,0.0,27.8,1030.7,0.0,-999.0,0,0.0,0.079
1969-12-31 20:49:18.328000,6558328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.079
1969-12-31 20:49:20.328000,6560328,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.074
1969-12-31 20:49:22.328000,6562328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.081
1969-12-31 20:49:24.328000,6564328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.081
1969-12-31 20:49:26.328000,6566328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.078
1969-12-31 20:49:28.328000,6568328,0.0,27.8,1030.7,0.0,-999.0,0,0.0,0.073
1969-12-31 20:49:30.328000,6570328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.078
1969-12-31 20:49:32.328000,6572328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.081
1969-12-31 20:49:34.328000,6574328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.079
1969-12-31 20:49:36.328000,6576328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.077
1969-12-31 20:49:38.328000,6578328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.071
1969-12-31 20:49:40.328000,6580328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.079
1969-12-31 20:49:42.329000,6582329,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.073
1969-12-31 20:49:44.328000,6584328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.076
1969-12-31 20:49:46.328000,6586328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:49:48.328000,6588328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.081
1969-12-31 20:49:50.328000,6590328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.072
1969-12-31 20:49:52.328000,6592328,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.077
1969-12-31 20:49:54.328000,6594328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.077
1969-12-31 20:49:56.328000,6596328,0.0,27.8,1030.0,0.0,-999.0,0,0.0,0.081
1969-12-31 20:49:58.328000,6598328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.069
1969-12-31 20:50:00.328000,6600328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:50:02.328000,6602328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.076
1969-12-31 20:50:04.328000,6604328,0.0,27.8,1030.7,0.0,-999.0,0,0.0,0.077
1969-12-31 20:50:06.328000,6606328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.077
1969-12-31 20:50:08.328000,6608328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.078
1969-12-31 20:50:10.328000,6610328,0.0,27.8,1030.0,0.0,-999.0,0,0.0,0.073
1969-12-31 20:50:12.328000,6612328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.076
1969-12-31 20:50:14.328000,6614328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.075
1969-12-31 20:50:16.328000,6616328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.074
1969-12-31 20:50:18.328000,6618328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.08
1969-12-31 20:50:20.328000,6620328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:50:22.328000,6622328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.08
1969-12-31 20:50:24.328000,6624328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.074
1969-12-31 20:50:26.328000,6626328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.075
1969-12-31 20:50:28.328000,6628328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.076
1969-12-31 20:50:30.328000,6630328,0.0,27.8,1030.0,0.0,-999.0,0,0.0,0.076
1969-12-31 20:50:32.328000,6632328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.075
1969-12-31 20:50:34.328000,6634328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.079
1969-12-31 20:50:36.328000,6636328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.076
1969-12-31 20:50:38.328000,6638328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.07
1969-12-31 20:50:40.328000,6640328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.081
1969-12-31 20:50:42.328000,6642328,0.0,27.8,1030.0,0.0,-999.0,0,0.0,0.077
1969-12-31 20:50:44.328000,6644328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.078
1969-12-31 20:50:46.328000,6646328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.08
1969-12-31 20:50:48.328000,6648328,0.0,27.8,1030.7,0.0,-999.0,0,0.0,0.077
1969-12-31 20:50:50.328000,6650328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.073
1969-12-31 20:50:52.328000,6652328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.074
1969-12-31 20:50:54.328000,6654328,0.0,27.8,1030.3,0.0,-999.0,0,0.1,0.085
1969-12-31 20:50:56.328000,6656328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.081
1969-12-31 20:50:58.328000,6658328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.07
1969-12-31 20:51:00.328000,6660328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.074
1969-12-31 20:51:02.328000,6662328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.075
1969-12-31 20:51:04.328000,6664328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:51:06.328000,6666328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.078
1969-12-31 20:51:08.328000,6668328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.075
1969-12-31 20:51:10.328000,6670328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.076
1969-12-31 20:51:12.328000,6672328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.076
1969-12-31 20:51:14.328000,6674328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.077
1969-12-31 20:51:16.328000,6676328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:51:18.328000,6678328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.077
1969-12-31 20:51:20.328000,6680328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.077
1969-12-31 20:51:22.328000,6682328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.075
1969-12-31 20:51:24.328000,6684328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.078
1969-12-31 20:51:26.328000,6686328,0.0,27.8,1029.9,0.0,-999.0,0,0.0,0.072
1969-12-31 20:51:28.328000,6688328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.076
1969-12-31 20:51:30.328000,6690328,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.081
1969-12-31 20:51:32.328000,6692328,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.081
1969-12-31 20:51:34.328000,6694328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.078
1969-12-31 20:51:36.328000,6696328,0.0,27.8,1030.7,0.0,-999.0,0,0.0,0.08
1969-12-31 20:51:38.328000,6698328,0.0,27.8,1030.3,0.0,-999.0,0,0.0,0.077
1969-12-31 20:51:40.328000,6700328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.08
1969-12-31 20:51:42.328000,6702328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.074
1969-12-31 20:51:44.328000,6704328,0.0,27.8,1030.4,0.0,-999.0,0,0.0,0.077
1969-12-31 20:51:46.328000,6706328,0.0,27.8,1030.0,0.0,-999.0,0,0.0,0.077
1969-12-31 20:51:48.328000,6708328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.077
1969-12-31 20:51:50.328000,6710328,0.0,27.8,1030.0,0.0,-999.0,0,0.0,0.078
1969-12-31 20:51:52.328000,6712328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.072
1969-12-31 20:51:54.328000,6714328,0.0,27.8,1030.5,0.0,-999.0,0,0.0,0.075
1969-12-31 20:51:56.328000,6716328,0.0,27.8,1030.1,0.0,-999.0,0,0.0,0.077
